customer_id,lead_date,product_searched,gender,nationality,province,dob,booking_date,product_booked,Booking_Price,Discount,HasUpgraded,Converted,FinalPrice
261,04/12/2016,Business,Male,U.A.E.,Abu Dhabi,01/10/1968,04/12/2016,Business,8000.0,270.0,Converted,False,7730.0
262,04/12/2016,Premium_Economy,Male,India,Dubai,25/10/1984,04/12/2016,Premium_Economy,5000.0,170.0,Converted,False,4830.0
263,04/12/2016,Premium_Economy,Male,Canada,Dubai,20/04/1944,04/12/2016,Premium_Economy,5000.0,100.0,Converted,False,4900.0
264,04/12/2016,Business,Male,Pakistan,Dubai,22/04/1988,,,,,Converted,False,
265,04/12/2016,Business,Male,U.A.E.,Abu Dhabi,27/08/1992,04/12/2016,Business,8000.0,640.0,Converted,False,7360.0
266,04/12/2016,Business,Male,U.A.E.,Al-Ain,15/11/1987,,,,,Converted,False,
267,04/12/2016,Economy,Male,India,Sharjah,22/11/1974,,,,,Converted,False,
268,04/12/2016,Premium_Economy,Male,U.A.E.,Fujairah,04/06/1965,04/12/2016,Premium_Economy,5000.0,420.0,Converted,False,4580.0
269,04/12/2016,Business,Male,U.A.E.,Ras Al Khaimah,09/03/1950,,,,,Converted,False,
270,04/12/2016,Economy,Male,Pakistan,Dubai,13/02/1987,04/12/2016,Economy,4000.0,500.0,Converted,False,3500.0
271,04/12/2016,Economy,Male,India,Abu Dhabi,30/07/1987,,,,,Converted,False,
272,04/12/2016,Business,Male,U.A.E.,Abu Dhabi,04/11/1971,,,,,Converted,False,
273,04/12/2016,Business,Male,India,Abu Dhabi,07/11/1983,04/12/2016,Business,8000.0,720.0,Converted,False,7280.0
274,04/12/2016,Business,Female,U.A.E.,Ajman,07/03/1972,,,,,Converted,False,
275,04/12/2016,Business,Male,U.A.E.,Ras Al Khaimah,11/10/1979,04/12/2016,Business,8000.0,450.0,Converted,False,7550.0
276,04/12/2016,Business,Male,U.A.E.,Abu Dhabi,21/03/1982,04/12/2016,Business,8000.0,340.0,Converted,False,7660.0
277,04/12/2016,Economy,Male,India,Dubai,09/01/1991,04/12/2016,Economy,4000.0,220.0,Converted,False,3780.0
278,04/12/2016,Economy,Male,Oman,Fujairah,07/06/1971,,,,,Converted,False,
279,04/12/2016,Premium_Economy,Female,Egypt,Abu Dhabi,09/06/1989,04/12/2016,Premium_Economy,5000.0,430.0,Converted,False,4570.0
280,04/12/2016,Economy,Male,India,Abu Dhabi,,,,,,Converted,False,
281,04/12/2016,Economy,Male,Pakistan,Dubai,24/08/1979,04/12/2016,Economy,4000.0,180.0,Converted,False,3820.0
282,04/12/2016,Business,Male,U.A.E.,Al-Ain,27/04/1976,,,,,Converted,False,
283,04/12/2016,Economy,Male,India,Dubai,17/11/1978,,,,,Converted,False,
284,04/12/2016,Economy,Male,India,Abu Dhabi,10/08/1980,,,,,Converted,False,
285,04/12/2016,Economy,Male,Cameroonian,Abu Dhabi,02/03/1980,04/12/2016,Economy,4000.0,100.0,Converted,False,3900.0
286,04/12/2016,Business,Male,U.A.E.,Fujairah,04/01/1980,,,,,Converted,False,
287,04/12/2016,Premium_Economy,Male,U.A.E.,Fujairah,10/02/1968,04/12/2016,Premium_Economy,5000.0,340.0,Converted,False,4660.0
288,04/12/2016,Business,Male,Lebanon,Abu Dhabi,12/02/1981,,,,,Converted,False,
289,04/12/2016,Business,Male,U.A.E.,Dubai,19/05/1973,04/12/2016,Business,8000.0,440.0,Converted,False,7560.0
290,04/12/2016,Business,Male,U.A.E.,Al-Ain,,,,,,Converted,False,
291,04/12/2016,Economy,Male,Philippines,Dubai,13/06/1980,,,,,Converted,False,
292,04/12/2016,Economy,Male,India,Dubai,15/06/1971,,,,,Converted,False,
293,04/12/2016,Economy,Male,U.A.E.,Abu Dhabi,16/08/1966,04/12/2016,Economy,4000.0,200.0,Converted,False,3800.0
294,04/12/2016,Economy,Male,India,Abu Dhabi,03/09/1980,,,,,Converted,False,
295,04/12/2016,Economy,Male,Lebanon,Umm Al Quwain,30/04/1984,04/12/2016,Economy,4000.0,310.0,Converted,False,3690.0
296,04/12/2016,Premium_Economy,Male,Egypt,Abu Dhabi,06/05/1964,04/12/2016,Premium_Economy,5000.0,470.0,Converted,False,4530.0
297,04/12/2016,Business,Male,U.A.E.,Abu Dhabi,22/02/1976,04/12/2016,Business,8000.0,300.0,Converted,False,7700.0
298,04/12/2016,Economy,Male,Syria,Sharjah,22/03/1991,,,,,Converted,False,
299,04/12/2016,Business,Male,U.A.E.,Abu Dhabi,20/11/1948,,,,,Converted,False,
300,04/12/2016,Economy,Male,India,Abu Dhabi,15/01/1984,,,,,Converted,False,
301,04/12/2016,Business,Male,China,Dubai,06/08/1988,04/12/2016,Business,8000.0,210.0,Converted,False,7790.0
302,04/12/2016,Economy,Male,India,Dubai,02/11/1984,04/12/2016,Economy,4000.0,900.0,Converted,False,3100.0
303,04/12/2016,Premium_Economy,Male,Jordan,Ajman,26/10/1980,04/12/2016,Premium_Economy,5000.0,140.0,Converted,False,4860.0
304,04/12/2016,Economy,Male,Egypt,Al-Ain,06/12/1976,,,,,Converted,False,
305,04/12/2016,Business,Male,U.A.E.,Ras Al Khaimah,06/06/1981,04/12/2016,Business,8000.0,230.0,Converted,False,7770.0
306,04/12/2016,Business,Male,Bangladesh,Abu Dhabi,10/04/1986,,,,,Converted,False,
307,04/12/2016,Business,Male,Bangladesh,Abu Dhabi,19/10/1981,04/12/2016,Business,8000.0,290.0,Converted,False,7710.0
308,04/12/2016,Economy,Male,India,Dubai,19/05/1955,,,,,Converted,False,
309,04/12/2016,Economy,Male,Not Known,,,,,,,Converted,False,
310,04/12/2016,Economy,Male,South Africa,Dubai,15/10/1988,04/12/2016,Economy,4000.0,380.0,Converted,False,3620.0
311,04/12/2016,Business,Male,U.A.E.,Abu Dhabi,26/07/1989,04/12/2016,Business,8000.0,400.0,Converted,False,7600.0
312,04/12/2016,Business,Male,Not Known,,13/12/1979,,,,,Converted,False,
313,04/12/2016,Business,Male,U.A.E.,Abu Dhabi,26/10/1944,04/12/2016,Business,8000.0,680.0,Converted,False,7320.0
314,04/12/2016,Premium_Economy,Male,India,Dubai,20/09/1986,04/12/2016,Premium_Economy,5000.0,310.0,Converted,False,4690.0
315,04/12/2016,Business,Male,Bangladesh,Abu Dhabi,29/03/1986,,,,,Converted,False,
316,04/12/2016,Economy,Male,India,Dubai,15/03/1982,,,,,Converted,False,
317,04/12/2016,Business,Male,U.A.E.,Umm Al Quwain,14/02/1991,,,,,Converted,False,
318,04/12/2016,Business,Male,Not Known,,,,,,,Converted,False,
319,04/12/2016,Business,Male,U.A.E.,Dubai,31/05/1983,04/12/2016,Business,8000.0,310.0,Converted,False,7690.0
320,04/12/2016,Economy,Male,Not Known,,,,,,,Converted,False,
321,04/12/2016,Economy,Male,India,Abu Dhabi,25/08/1987,,,,,Converted,False,
322,04/12/2016,Economy,Female,Egypt,Dubai,14/03/1979,04/12/2016,Economy,4000.0,700.0,Converted,False,3300.0
323,04/12/2016,Economy,Male,India,Dubai,30/08/1970,,,,,Converted,False,
324,04/12/2016,Premium_Economy,Male,India,Sharjah,05/04/1969,,,,,Converted,False,
325,04/12/2016,Business,Male,Algeria,Abu Dhabi,26/10/1973,04/12/2016,Business,8000.0,140.0,Converted,False,7860.0
326,04/12/2016,Economy,Male,India,Abu Dhabi,08/05/1985,,,,,Converted,False,
327,04/12/2016,Premium_Economy,Male,Jordan,Dubai,15/08/1979,,,,,Converted,False,
328,04/12/2016,Business,Male,U.A.E.,Dubai,02/07/1982,,,,,Converted,False,
329,04/12/2016,Economy,Female,India,Sharjah,22/10/1970,,,,,Converted,False,
330,04/12/2016,Economy,Male,Egypt,Dubai,14/07/1966,04/12/2016,Economy,4000.0,400.0,Converted,False,3600.0
331,04/12/2016,Premium_Economy,Female,Egypt,Sharjah,25/09/1978,04/12/2016,Premium_Economy,5000.0,500.0,Converted,False,4500.0
332,04/12/2016,Business,Female,Pakistan,Abu Dhabi,06/12/1983,04/12/2016,Business,8000.0,580.0,Converted,False,7420.0
333,04/12/2016,Economy,Male,India,Sharjah,04/10/1974,,,,,Converted,False,
334,04/12/2016,Business,Male,U.A.E.,Dubai,08/04/1981,04/12/2016,Business,8000.0,730.0,Converted,False,7270.0
335,04/12/2016,Premium_Economy,Female,U.A.E.,Fujairah,04/12/1977,,,,,Converted,False,
336,04/12/2016,Premium_Economy,Male,India,Dubai,,,,,,Converted,False,
337,04/12/2016,Premium_Economy,Female,U.A.E.,Dubai,02/11/1983,04/12/2016,Premium_Economy,5000.0,430.0,Converted,False,4570.0
338,04/12/2016,Economy,Male,U.A.E.,Abu Dhabi,,,,,,Converted,False,
339,05/12/2016,Economy,Male,India,Sharjah,26/10/1981,05/12/2016,Economy,4000.0,350.0,Converted,False,3650.0
340,05/12/2016,Business,Male,Not Known,Ajman,29/08/1978,,,,,Converted,False,
341,05/12/2016,Economy,Male,Not Known,,,,,,,Converted,False,
342,05/12/2016,Business,Male,U.A.E.,Fujairah,30/06/1990,,,,,Converted,False,
343,05/12/2016,Premium_Economy,Female,Bangladesh,Dubai,04/07/1979,,,,,Converted,False,
344,05/12/2016,Business,Male,U.A.E.,Abu Dhabi,20/02/1998,05/12/2016,Business,8000.0,900.0,Converted,False,7100.0
345,05/12/2016,Economy,Male,Pakistan,Dubai,16/08/1980,,,,,Converted,False,
346,05/12/2016,Economy,Male,India,Dubai,10/07/1900,,,,,Converted,False,
347,05/12/2016,Economy,Male,Philippines,Dubai,28/04/1984,,,,,Converted,False,
348,05/12/2016,Economy,Male,Not Known,,,,,,,Converted,False,
349,05/12/2016,Economy,Male,India,Dubai,03/10/1967,05/12/2016,Economy,4000.0,800.0,Converted,False,3200.0
350,05/12/2016,Premium_Economy,Female,U.A.E.,Ras Al Khaimah,22/04/1984,05/12/2016,Premium_Economy,5000.0,250.0,Converted,False,4750.0
351,05/12/2016,Economy,Male,Egypt,Sharjah,03/10/1970,,,,,Converted,False,
352,05/12/2016,Economy,Male,Egypt,Dubai,22/12/1990,05/12/2016,Economy,4000.0,160.0,Converted,False,3840.0
353,05/12/2016,Business,Male,U.A.E.,Al-Ain,04/05/1955,,,,,Converted,False,
354,05/12/2016,Business,Male,U.A.E.,Dubai,28/05/1965,05/12/2016,Business,8000.0,540.0,Converted,False,7460.0
355,05/12/2016,Business,Male,U.A.E.,Al-Ain,19/02/1984,,,,,Converted,False,
356,05/12/2016,Premium_Economy,Male,Egypt,Dubai,03/05/1975,05/12/2016,Premium_Economy,5000.0,500.0,Converted,False,4500.0
357,05/12/2016,Business,Male,U.A.E.,,09/07/1978,05/12/2016,Business,8000.0,670.0,Converted,False,7330.0
358,05/12/2016,Economy,Male,India,Abu Dhabi,14/03/1985,05/12/2016,Economy,4000.0,380.0,Converted,False,3620.0
359,05/12/2016,Economy,Male,U.A.E.,Abu Dhabi,04/08/1952,,,,,Converted,False,
360,05/12/2016,Business,Male,U.A.E.,Fujairah,26/12/1988,05/12/2016,Business,8000.0,550.0,Converted,False,7450.0
361,05/12/2016,Economy,Male,Not Known,,01/04/1980,,,,,Converted,False,
362,05/12/2016,Business,Male,U.A.E.,Al-Ain,11/01/1998,05/12/2016,Business,8000.0,250.0,Converted,False,7750.0
363,05/12/2016,Business,Male,Iraq,Ras Al Khaimah,23/01/1975,,,,,Converted,False,
364,05/12/2016,Economy,Male,Bangladesh,Umm Al Quwain,02/01/1986,,,,,Converted,False,
365,05/12/2016,Premium_Economy,Male,Not Known,,,,,,,Converted,False,
366,05/12/2016,Economy,Male,India,Dubai,16/05/1985,05/12/2016,Economy,4000.0,290.0,Converted,False,3710.0
367,05/12/2016,Economy,Female,Not Known,,25/03/1983,,,,,Converted,False,
368,05/12/2016,Economy,Male,India,Abu Dhabi,07/12/1980,,,,,Converted,False,
369,05/12/2016,Economy,Male,India,Fujairah,29/01/1984,,,,,Converted,False,
370,05/12/2016,Business,Male,U.A.E.,Abu Dhabi,28/08/1965,,,,,Converted,False,
371,05/12/2016,Business,Male,U.A.E.,Al-Ain,28/07/1960,,,,,Converted,False,
372,05/12/2016,Business,Male,Sudan,Dubai,13/09/1965,05/12/2016,Business,8000.0,170.0,Converted,False,7830.0
373,05/12/2016,Economy,Male,U.A.E.,Abu Dhabi,08/04/1992,,,,,Converted,False,
374,05/12/2016,Business,Female,U.A.E.,Sharjah,12/04/1980,05/12/2016,Business,8000.0,250.0,Converted,False,7750.0
375,05/12/2016,Business,Male,U.A.E.,Dubai,04/04/1986,,,,,Converted,False,
376,05/12/2016,Economy,Male,U.A.E.,Dubai,09/08/1971,05/12/2016,Economy,4000.0,130.0,Converted,False,3870.0
377,05/12/2016,Economy,Male,India,Sharjah,21/09/1975,05/12/2016,Economy,4000.0,300.0,Converted,False,3700.0
378,05/12/2016,Economy,Female,Egypt,Abu Dhabi,28/05/1986,,,,,Converted,False,
379,05/12/2016,Economy,Male,U.A.E.,Fujairah,20/01/1986,,,,,Converted,False,
380,05/12/2016,Economy,Male,Jordan,Abu Dhabi,28/11/1978,05/12/2016,Economy,4000.0,300.0,Converted,False,3700.0
381,05/12/2016,Premium_Economy,Male,Afghanistan,Dubai,22/08/1957,,,,,Converted,False,
382,05/12/2016,Economy,Male,India,,28/11/1990,,,,,Converted,False,
383,05/12/2016,Business,Male,U.A.E.,Fujairah,23/01/1987,05/12/2016,Business,8000.0,700.0,Converted,False,7300.0
384,05/12/2016,Premium_Economy,Male,Jordan,Abu Dhabi,15/06/1965,,,,,Converted,False,
385,05/12/2016,Business,Female,U.A.E.,Abu Dhabi,27/02/1977,,,,,Converted,False,
386,05/12/2016,Business,Male,U.A.E.,Ras Al Khaimah,31/05/1989,,,,,Converted,False,
387,05/12/2016,Economy,Male,India,Dubai,14/05/1974,,,,,Converted,False,
388,05/12/2016,Business,Male,United Kingdom,Ras Al Khaimah,08/03/1993,,,,,Converted,False,
389,05/12/2016,Business,Female,U.A.E.,Sharjah,08/12/1987,05/12/2016,Business,8000.0,570.0,Converted,False,7430.0
390,05/12/2016,Premium_Economy,Female,Sudan,Dubai,29/09/1987,,,,,Converted,False,
391,05/12/2016,Economy,Female,U.A.E.,Fujairah,08/06/1952,05/12/2016,Economy,4000.0,270.0,Converted,False,3730.0
392,05/12/2016,Premium_Economy,Female,U.A.E.,Al-Ain,01/08/1981,05/12/2016,Premium_Economy,5000.0,700.0,Converted,False,4300.0
393,05/12/2016,Business,Male,U.A.E.,,13/09/1976,,,,,Converted,False,
394,05/12/2016,Economy,Male,U.A.E.,Dubai,29/10/1977,05/12/2016,Economy,4000.0,300.0,Converted,False,3700.0
395,05/12/2016,Business,Female,Not Known,,17/02/1979,,,,,Converted,False,
396,05/12/2016,Premium_Economy,Male,Philippines,Abu Dhabi,26/11/1981,,,,,Converted,False,
397,05/12/2016,Business,Male,U.A.E.,Al-Ain,27/08/1992,,,,,Converted,False,
398,05/12/2016,Business,Male,India,Dubai,14/11/1966,,,,,Converted,False,
399,05/12/2016,Business,Male,U.A.E.,Abu Dhabi,15/02/1986,,,,,Converted,False,
400,05/12/2016,Premium_Economy,Male,Egypt,,,,,,,Converted,False,
401,05/12/2016,Business,Male,Iran,Dubai,07/01/1988,,,,,Converted,False,
402,05/12/2016,Economy,Female,U.A.E.,Sharjah,24/07/1958,05/12/2016,Economy,4000.0,320.0,Converted,False,3680.0
403,05/12/2016,Business,Male,U.A.E.,Dubai,01/03/1988,,,,,Converted,False,
404,05/12/2016,Economy,Male,U.A.E.,Sharjah,07/11/1971,,,,,Converted,False,
405,05/12/2016,Economy,Female,Philippines,Ras Al Khaimah,06/11/1984,,,,,Converted,False,
406,05/12/2016,Premium_Economy,Male,Not Known,,19/08/1956,,,,,Converted,False,
407,05/12/2016,Premium_Economy,Male,Italy,Al-Ain,12/08/1971,05/12/2016,Premium_Economy,5000.0,280.0,Converted,False,4720.0
408,05/12/2016,Economy,Male,India,Dubai,26/04/1988,,,,,Converted,False,
409,05/12/2016,Economy,Male,Egypt,Sharjah,10/03/1971,05/12/2016,Economy,4000.0,0.0,Converted,False,4000.0
410,05/12/2016,Premium_Economy,Male,Iceland,Dubai,28/11/1973,,,,,Converted,False,
411,06/12/2016,Economy,Male,India,Dubai,30/07/1974,06/12/2016,Economy,4000.0,330.0,Converted,False,3670.0
412,06/12/2016,Premium_Economy,Female,India,Dubai,13/11/1972,,,,,Converted,False,
413,06/12/2016,Business,Male,U.A.E.,Fujairah,16/05/1967,06/12/2016,Business,8000.0,290.0,Converted,False,7710.0
414,06/12/2016,Economy,Male,U.A.E.,Ajman,03/09/1984,,,,,Converted,False,
415,06/12/2016,Business,Male,Syria,Abu Dhabi,11/03/1979,06/12/2016,Business,8000.0,720.0,Converted,False,7280.0
416,06/12/2016,Business,Female,U.A.E.,Abu Dhabi,17/04/1953,06/12/2016,Business,8000.0,140.0,Converted,False,7860.0
417,06/12/2016,Economy,Male,India,Sharjah,07/06/1991,,,,,Converted,False,
418,06/12/2016,Business,Male,India,Dubai,24/10/1967,,,,,Converted,False,
419,06/12/2016,Business,Male,Lebanon,Dubai,10/11/1964,,,,,Converted,False,
420,06/12/2016,Business,Male,U.A.E.,Fujairah,26/12/1982,,,,,Converted,False,
421,06/12/2016,Business,Female,U.A.E.,Dubai,25/07/1980,06/12/2016,Business,8000.0,510.0,Converted,False,7490.0
422,06/12/2016,Economy,Male,India,Dubai,04/09/1973,,,,,Converted,False,
423,06/12/2016,Economy,Male,India,Fujairah,08/10/1982,06/12/2016,Economy,4000.0,700.0,Converted,False,3300.0
424,06/12/2016,Premium_Economy,Male,U.A.E.,Dubai,22/07/1972,06/12/2016,Premium_Economy,5000.0,360.0,Converted,False,4640.0
425,06/12/2016,Business,Male,U.A.E.,Ras Al Khaimah,18/01/1974,06/12/2016,Business,8000.0,120.0,Converted,False,7880.0
426,06/12/2016,Premium_Economy,Male,Bangladesh,Dubai,19/07/1972,06/12/2016,Premium_Economy,5000.0,150.0,Converted,False,4850.0
427,06/12/2016,Business,Female,U.A.E.,Sharjah,10/06/1969,,,,,Converted,False,
428,06/12/2016,Business,Female,U.A.E.,Dubai,19/08/1972,,,,,Converted,False,
429,06/12/2016,Business,Male,Not Known,,,,,,,Converted,False,
430,06/12/2016,Business,Male,India,Dubai,16/02/1988,,,,,Converted,False,
431,06/12/2016,Economy,Male,U.A.E.,Dubai,11/01/1950,,,,,Converted,False,
432,06/12/2016,Economy,Male,U.A.E.,Sharjah,08/06/1969,,,,,Converted,False,
433,06/12/2016,Economy,Male,India,Al-Ain,07/04/1985,06/12/2016,Economy,4000.0,370.0,Converted,False,3630.0
434,06/12/2016,Economy,Male,India,Sharjah,04/10/1990,06/12/2016,Economy,4000.0,170.0,Converted,False,3830.0
435,06/12/2016,Business,Female,U.A.E.,Al-Ain,29/09/1983,,,,,Converted,False,
436,06/12/2016,Economy,Male,Not Known,,20/06/1993,,,,,Converted,False,
437,06/12/2016,Business,Male,U.A.E.,Fujairah,31/05/1993,06/12/2016,Business,8000.0,560.0,Converted,False,7440.0
438,06/12/2016,Economy,Male,U.A.E.,Ajman,30/08/1960,,,,,Converted,False,
439,06/12/2016,Business,Male,U.A.E.,Abu Dhabi,16/11/1980,,,,,Converted,False,
440,06/12/2016,Business,Male,U.A.E.,Fujairah,08/04/1988,06/12/2016,Business,8000.0,490.0,Converted,False,7510.0
441,06/12/2016,Business,Female,U.A.E.,Sharjah,15/07/1979,06/12/2016,Business,8000.0,900.0,Converted,False,7100.0
442,06/12/2016,Economy,Male,Not Known,,,,,,,Converted,False,
443,06/12/2016,Business,Male,U.A.E.,Dubai,18/10/1990,,,,,Converted,False,
444,06/12/2016,Premium_Economy,Female,U.A.E.,Fujairah,29/04/1964,,,,,Converted,False,
445,06/12/2016,Business,Male,U.A.E.,Al-Ain,,,,,,Converted,False,
446,06/12/2016,Economy,Male,U.A.E.,Sharjah,15/09/1968,,,,,Converted,False,
447,06/12/2016,Business,Male,U.A.E.,Ras Al Khaimah,05/10/1983,,,,,Converted,False,
448,06/12/2016,Premium_Economy,Male,Not Known,,14/06/1977,,,,,Converted,False,
449,06/12/2016,Business,Male,Not Known,,,,,,,Converted,False,
450,06/12/2016,Business,Male,U.A.E.,Abu Dhabi,31/12/1995,,,,,Converted,False,
451,06/12/2016,Premium_Economy,Male,India,Abu Dhabi,31/12/1959,,,,,Converted,False,
452,06/12/2016,Business,Male,U.A.E.,Dubai,08/07/1975,,,,,Converted,False,
453,06/12/2016,Premium_Economy,Female,United Kingdom,Dubai,03/06/1983,,,,,Converted,False,
454,06/12/2016,Business,Male,U.A.E.,Dubai,22/08/1976,06/12/2016,Business,8000.0,340.0,Converted,False,7660.0
455,06/12/2016,Business,Male,U.A.E.,Dubai,13/10/1949,06/12/2016,Business,8000.0,200.0,Converted,False,7800.0
456,06/12/2016,Economy,Male,U.A.E.,Sharjah,26/11/1967,,,,,Converted,False,
457,06/12/2016,Economy,Male,Sri Lanka,Dubai,11/03/1961,,,,,Converted,False,
458,06/12/2016,Economy,Male,India,Abu Dhabi,04/04/1984,06/12/2016,Economy,4000.0,0.0,Converted,False,4000.0
459,06/12/2016,Business,Female,U.A.E.,Ajman,18/10/1981,,,,,Converted,False,
460,06/12/2016,Economy,Female,Tunisia,Abu Dhabi,07/10/1977,,,,,Converted,False,
461,06/12/2016,Premium_Economy,Male,U.A.E.,Fujairah,22/08/1962,06/12/2016,Premium_Economy,5000.0,360.0,Converted,False,4640.0
462,06/12/2016,Economy,Male,India,Dubai,13/07/1959,,,,,Converted,False,
463,06/12/2016,Business,Male,U.A.E.,Ras Al Khaimah,11/11/1964,,,,,Converted,False,
464,07/12/2016,Premium_Economy,Male,Tunisia,Dubai,20/02/1974,07/12/2016,Premium_Economy,5000.0,260.0,Converted,False,4740.0
465,07/12/2016,Business,Male,U.A.E.,Abu Dhabi,11/10/1983,07/12/2016,Business,8000.0,460.0,Converted,False,7540.0
466,07/12/2016,Business,Male,U.A.E.,Abu Dhabi,29/04/1981,,,,,Converted,False,
467,07/12/2016,Economy,Male,India,Dubai,23/10/1980,,,,,Converted,False,
468,07/12/2016,Economy,Male,Pakistan,Dubai,06/12/1982,,,,,Converted,False,
469,07/12/2016,Economy,Male,U.A.E.,Abu Dhabi,19/08/1982,,,,,Converted,False,
470,07/12/2016,Economy,Male,Iraq,Dubai,26/05/1968,,,,,Converted,False,
471,07/12/2016,Premium_Economy,Female,Iran,Sharjah,19/10/1994,,,,,Converted,False,
472,07/12/2016,Business,Male,Not Known,Dubai,08/11/1976,,,,,Converted,False,
473,07/12/2016,Economy,Male,India,Dubai,29/01/1982,,,,,Converted,False,
474,07/12/2016,Economy,Male,Egypt,Al-Ain,05/05/1984,07/12/2016,Economy,4000.0,0.0,Converted,False,4000.0
475,07/12/2016,Business,Male,U.A.E.,Abu Dhabi,26/05/1946,,,,,Converted,False,
476,07/12/2016,Business,Male,Pakistan,Sharjah,22/01/1958,,,,,Converted,False,
477,07/12/2016,Business,Male,U.A.E.,Ajman,08/01/1977,07/12/2016,Business,8000.0,560.0,Converted,False,7440.0
478,07/12/2016,Economy,Female,U.A.E.,Al-Ain,22/10/1993,,,,,Converted,False,
479,07/12/2016,Economy,Male,Not Known,Dubai,,,,,,Converted,False,
480,07/12/2016,Economy,Male,India,Abu Dhabi,08/04/1970,,,,,Converted,False,
481,07/12/2016,Economy,Male,Egypt,Ajman,04/04/1978,,,,,Converted,False,
482,07/12/2016,Premium_Economy,Male,India,Dubai,14/07/1981,,,,,Converted,False,
483,07/12/2016,Business,Male,Not Known,,07/03/1980,,,,,Converted,False,
484,07/12/2016,Business,Male,U.A.E.,Sharjah,15/02/1978,07/12/2016,Business,8000.0,320.0,Converted,False,7680.0
485,07/12/2016,Business,Male,U.A.E.,Abu Dhabi,01/06/1984,,,,,Converted,False,
486,07/12/2016,Business,Male,U.A.E.,Dubai,19/05/1960,07/12/2016,Business,8000.0,310.0,Converted,False,7690.0
487,07/12/2016,Business,Male,U.A.E.,Sharjah,27/01/1971,07/12/2016,Business,8000.0,560.0,Converted,False,7440.0
488,07/12/2016,Business,Male,U.A.E.,Sharjah,18/11/1997,,,,,Converted,False,
489,07/12/2016,Economy,Male,India,Abu Dhabi,25/11/1986,07/12/2016,Economy,4000.0,800.0,Converted,False,3200.0
490,07/12/2016,Economy,Male,U.A.E.,Abu Dhabi,07/03/1982,,,,,Converted,False,
491,07/12/2016,Business,Male,U.A.E.,Dubai,26/11/1981,,,,,Converted,False,
492,07/12/2016,Economy,Male,U.A.E.,Abu Dhabi,21/02/1973,,,,,Converted,False,
493,07/12/2016,Business,Female,China,Dubai,,,,,,Converted,False,
494,07/12/2016,Premium_Economy,Female,Iraq,Ras Al Khaimah,02/04/1992,,,,,Converted,False,
495,07/12/2016,Business,Male,U.A.E.,Ras Al Khaimah,13/07/1993,07/12/2016,Business,8000.0,580.0,Converted,False,7420.0
496,07/12/2016,Business,Male,Saudi Arabia,Dubai,19/07/1980,,,,,Converted,False,
497,07/12/2016,Premium_Economy,Male,Philippines,Dubai,13/10/1978,,,,,Converted,False,
498,07/12/2016,Premium_Economy,Male,Jordan,Sharjah,10/01/1962,,,,,Converted,False,
499,07/12/2016,Business,Male,Lebanon,Sharjah,,,,,,Converted,False,
